date_time,Hospitals,Offices,Restaurants,Schools,Shops,SFH,MFH
 02/24  22:00:00,0.00012649,0,0.00016308,0,9.34E-05,0.00012173,0
 02/24  23:00:00,0.00012963,2.65E-05,0.00016712,9.83E-05,9.57E-05,0,0
 02/24  24:00:00,0.00013381,2.73E-05,0.00017251,0.00010146,9.88E-05,0,0
 02/25  01:00:00,0.00020278,0.00012905,0.00024596,0.00022238,0.00020426,0,0.00025697
 02/25  02:00:00,0.00021006,0.0001931,0.00036803,0.00023036,0.00021159,0,0.00026619
 02/25  03:00:00,0.00021734,0.0001998,0.00038078,0.00023834,0.00021892,0,0.00027542
 02/25  04:00:00,0.0002215,0.00020362,0.00038807,0.0002429,0.00022311,0.00025825,0.00028069
 02/25  05:00:00,0.00022566,0.00020744,0.00039535,0.00024746,0.0002273,0,0.00028596
 02/25  06:00:00,0.00022878,0,4.34E-19,0.00025089,0.0001676,0,0.00028991
 02/25  07:00:00,0.00016846,0,0,0.00018474,0.00016969,0.00015495,0.00027264
 02/25  08:00:00,0.00016846,0,0,0.00018474,2.17E-19,0.00015495,0.00021348
 02/25  09:00:00,0.00015702,0,0,0.0001722,0,0,0.00019899
 02/25  10:00:00,0.00013831,0,0,0.00015167,0,0,0.00017527
 02/25  11:00:00,0.00012063,0,0,0.00013228,0,0,0.00015286
 02/25  12:00:00,0.00010815,0,0,0.0001186,0,0,0.00013705
 02/25  13:00:00,0.0001591,0,0,0.00010606,0,8.90E-05,0.00018076
 02/25  14:00:00,0.00015182,0,0,9.81E-05,0,8.23E-05,0.00011333
 02/25  15:00:00,0.00014766,0,0,0.00017106,0,0,0.00011984
 02/25  16:00:00,0.00014766,0,0,0,0,0,0
 02/25  17:00:00,9.15E-05,0,0,0,0,0,0
 02/25  18:00:00,0.00010191,0,0,0.00011176,0,9.37E-05,0.00012914
 02/25  19:00:00,0.00011335,0,0,0.0001243,0,0.00010426,0.00014364
 02/25  20:00:00,0.00012271,0,0,0,0,0.00011286,0.0001555
 02/25  21:00:00,0.00013207,0,0,0,0,0.00012147,0.00016736
 02/25  22:00:00,0.00014143,0.00013001,0.00024778,0.00015509,0.00014246,0.00013008,0.00017922
 02/25  23:00:00,0.00021318,0.00013861,0.00026418,0.00016536,0.00015188,0,0
 02/25  24:00:00,0.00022254,0.00014722,0.00028057,0.00024404,0.00016131,0,0.00028201
 02/26  01:00:00,0.00025565,0,0.00027405,0.00048292,0.00016818,0,0.00030142
 02/26  02:00:00,0.00026606,0,0.00028522,0.00050259,0.00017503,0,0.0003137
 02/26  03:00:00,0.00027532,0,0.00029514,0.00052007,0.00018111,0,0.00032461
 02/26  04:00:00,0.0002811,0,0.00030134,0.00053099,0.00018492,0,0.00033143
 02/26  05:00:00,0.00028573,0,0.0003063,0.00053974,0.00018796,0.00023447,0.00033688
 02/26  06:00:00,0.00029036,0,0.00031126,0.00054848,0.00019101,0,0.00034234
 02/26  07:00:00,0.00022442,0,0.00024057,0.00042392,0.00014763,0.00016847,0.00031383
 02/26  08:00:00,0.00022442,0,-1.73E-18,0.00042392,0.00014763,0.00016847,0.0002646
 02/26  09:00:00,0.00020591,0,0.00022073,0.00038896,0.00013546,0,0.00024277
 02/26  10:00:00,0.00018046,0,0.00019345,0.00034089,0.00011871,0,0.00021277
 02/26  11:00:00,0.00015617,0,0.00016741,0.000295,0.00010273,0,0.00018413
 02/26  12:00:00,0.00020938,0,0.00022445,0.00039551,0.00013774,0,0.00016503
 02/26  13:00:00,0.0001955,0,0.00020957,0.00036929,0.00012861,9.47E-05,0.00014867
 02/26  14:00:00,0.00018393,0,0.00019717,0.00034744,0.000121,8.60E-05,0.00013503
 02/26  15:00:00,0.00017815,0,0.00019097,0.00033652,0.00011719,0,0.00031902
 02/26  16:00:00,0.00017699,0,0.00011533,0.00020322,7.08E-05,0,0
 02/26  17:00:00,0.00011337,0,0.00012153,0.00021415,7.46E-05,0,0
 02/26  18:00:00,0.0001284,0,0,0.00024255,8.45E-05,9.64E-05,0.00015139
 02/26  19:00:00,0.00014576,0,0.00015625,0.00027533,9.59E-05,0.00010942,0.00017185
 02/26  20:00:00,0.00014923,0,0.00015997,8.67E-19,9.82E-05,0.00011203,0.00017594
 02/26  21:00:00,0.0001527,0,0.00016369,0,8.67E-19,0.00011463,0.00018003
 02/26  22:00:00,0.00015617,0,0.00016741,0,0,0.00011724,0.00018413
 02/26  23:00:00,0.0001608,0,0.00017237,0,0,0,0.00018958
 02/26  24:00:00,0.00023367,0,0.00025049,0.00031029,0.00013089,0,0.00019367
 02/27  01:00:00,0.00019102,0.00019811,0.00023417,0.00033748,0.00018388,-6.51E-19,0
 02/27  02:00:00,0.00019008,0.00028042,0.00023301,0.00033581,0.00018297,0,0
 02/27  03:00:00,0.00019008,0.00028042,0.00023301,0.00033581,0.00018297,0,0
 02/27  04:00:00,0.00018913,0.00027902,0.00023185,0.00033414,0.00018206,0,0
 02/27  05:00:00,0.00018819,0.00027763,0.00023069,0.00033247,0.00018115,0,0
 02/27  06:00:00,0.00013145,0.00019392,0.00016114,0.00023223,0.00012653,0,0
 02/27  07:00:00,0.0001305,0.00019253,0.00015998,0.00023056,0.00012562,0.0001554,0
 02/27  08:00:00,0.0001305,0.00019253,2.60E-18,0.00023056,0.00012562,0.0001554,0
 02/27  09:00:00,0.0001305,0.00019253,0.00015998,0.00023056,0.00012562,0,0
 02/27  10:00:00,0.00012388,0.00018276,0.00015186,0.00021886,0.00011925,0,0
 02/27  11:00:00,0.00012104,0.00022947,0.00014839,0.00021385,0.00011652,0,0
 02/27  12:00:00,0.00016833,0.00016462,0.00017157,0.00019714,0.00016203,0,0
 02/27  13:00:00,0.00015793,0.00023298,0.0001936,0.00027901,0.00015202,0.00012049,0
 02/27  14:00:00,0.00013996,0.00020648,0.00017157,0.00024727,0.00013472,9.91E-05,0
 02/27  15:00:00,0.00013145,0.00019392,0.00016114,0.00023223,0.00012653,0,0
 02/27  16:00:00,0.00012294,0.00017232,0.0001507,0.00021719,0.00011834,0,0
 02/27  17:00:00,6.53E-05,9.63E-05,8.00E-05,0.00011528,6.28E-05,0,0
 02/27  18:00:00,6.81E-05,0.00010045,8.35E-05,0.00012029,6.55E-05,8.11E-05,0
 02/27  19:00:00,7.57E-05,1.30E-18,9.27E-05,2.60E-18,7.28E-05,9.01E-05,0
 02/27  20:00:00,7.94E-05,0,9.74E-05,0,7.65E-05,9.46E-05,0
 02/27  21:00:00,8.32E-05,0,0.00010202,0,8.01E-05,9.91E-05,0
 02/27  22:00:00,8.61E-05,0,0.00010549,0.00015204,8.28E-05,0.00010247,0
 02/27  23:00:00,0.00014658,0,0.00017969,0.00020884,0.00014109,0,0
 02/27  24:00:00,0.00015036,0.00022182,0.00018432,0.00026564,0.00014473,0.00030404,0
 02/28  01:00:00,0.00013601,0,0.00017472,0.00020164,0.00015428,6.51E-19,1.73E-18
 02/28  02:00:00,0.00014178,0,0.00018213,0.00021019,0.00016083,0,0
 02/28  03:00:00,0.00014672,0,0.00018849,0.00021752,0.00016644,0,0
 02/28  04:00:00,0.00015002,0,0.00019272,0.00022241,0.00017018,0.00032514,0.00073868
 02/28  05:00:00,0.00015249,0,0.0001959,0.00022608,0.00017298,0,0.00021984
 02/28  06:00:00,0.00015579,0,0.00020014,0.00023097,0.00030857,0,0.00022688
 02/28  07:00:00,0.00010716,0,0.00013766,0.00015887,0.00012156,0.00015655,0.00022864
 02/28  08:00:00,0.00010551,0,0,0.00015642,0.00011969,0.00015414,0.00022512
 02/28  09:00:00,9.73E-05,0,0.00012495,0.00015595,0.00011034,0,0
 02/28  10:00:00,8.74E-05,0,0.00011225,0.00012954,9.91E-05,0,0.00018643
 02/28  11:00:00,7.91E-05,0,0.00010166,0.00011732,8.98E-05,0,0.00016884
 02/28  12:00:00,0.0001187,0,0.00015248,0.00010265,7.85E-05,0,0
 02/28  13:00:00,0.0001121,0,0.00014401,0.0001662,7.11E-05,9.15E-05,0.00013367
 02/28  14:00:00,0.00010798,0,0.00013872,0.00014833,6.64E-05,8.55E-05,0.00012487
 02/28  15:00:00,0.00010139,0,0.00013025,0.00015031,5.89E-05,0,0
 02/28  16:00:00,9.64E-05,0,0.00012389,0.00014298,5.33E-05,0,0
 02/28  17:00:00,4.70E-05,0,6.04E-05,6.97E-05,5.33E-05,0,0
 02/28  18:00:00,5.28E-05,0,0,7.82E-05,5.98E-05,7.71E-05,0.00011256
 02/28  19:00:00,6.18E-05,0,7.94E-05,9.17E-05,7.01E-05,9.03E-05,0.00013191
 02/28  20:00:00,6.76E-05,0,8.68E-05,-1.73E-18,7.67E-05,9.87E-05,0.00014422
 02/28  21:00:00,7.34E-05,0,9.42E-05,0,0,0.00010717,0.00015653
 02/28  22:00:00,7.91E-05,0,0.00010166,0,0,0.0001156,0.00016884
 02/28  23:00:00,8.49E-05,0,0.00010907,0,9.63E-05,0,0
 02/28  24:00:00,0.00014095,0,0.00011754,0.00013565,0.00010379,0,0.00019522
 03/01  01:00:00,0.00015434,0,0.00016247,0.00030819,0.00013747,-2.17E-19,0
 03/01  02:00:00,0.0001596,0,0.00016801,0.00031869,0.00014215,0,0
 03/01  03:00:00,0.00016574,0,0.00017447,0.00033095,0.00014762,0,0
 03/01  04:00:00,0.00016837,0,0.00017724,0.0003362,0.00014996,0.00027099,0
 03/01  05:00:00,0.000171,0,0.00018001,0.00034146,0.00015231,0,0
 03/01  06:00:00,0.00017363,0,0.00033233,0.00034671,0.00015465,0,0
 03/01  07:00:00,0.00012277,0,0,0.00024515,0.00010935,0.00014051,0
 03/01  08:00:00,0.00012189,0,0.00012831,0.0002434,0.00010857,0.00013951,0
 03/01  09:00:00,0.00011225,0,0.00011816,0.0002281,1.00E-04,0,0
 03/01  10:00:00,0.00010435,0,0.00010985,0.00020838,9.29E-05,0,0
 03/01  11:00:00,9.91E-05,0,0.00010431,0.0002336,8.83E-05,0,0
 03/01  12:00:00,9.21E-05,0,9.69E-05,0.00018386,8.20E-05,0,0
 03/01  13:00:00,8.59E-05,0,9.05E-05,0.0001716,7.65E-05,9.84E-05,0
 03/01  14:00:00,0.00013768,0,8.95E-05,0.00016985,7.58E-05,9.74E-05,0
 03/01  15:00:00,0.00013768,0,8.95E-05,0.00016985,7.58E-05,0,0
 03/01  16:00:00,0.00013417,0,8.59E-05,0.00016285,7.26E-05,0,0
 03/01  17:00:00,8.16E-05,0,8.59E-05,0.00016285,7.26E-05,0,0
 03/01  18:00:00,8.59E-05,0,9.05E-05,0.0001716,7.65E-05,9.84E-05,0
 03/01  19:00:00,9.30E-05,0,9.79E-05,0,8.28E-05,0.00010639,0
 03/01  20:00:00,9.73E-05,0,0.00010247,0.00019437,8.67E-05,0.00011141,0
 03/01  21:00:00,0.00010172,0,0.00010708,0,-1.73E-18,0.00011643,0
 03/01  22:00:00,0.0001596,0,0.00011262,0.00022297,0.00014059,0.00012245,0
 03/01  23:00:00,0.00016398,0,0.00011724,0.00032745,0.00014606,0,0
 03/01  24:00:00,0.00016837,0,0.00012185,0.0003362,0.00014996,0,0
 03/02  01:00:00,0.00013336,0,0.00014961,0.00023616,0.00010057,2.17E-19,0
 03/02  02:00:00,0.00013633,0,0.00015293,0.0002414,0.00010281,0,0
 03/02  03:00:00,0.00019757,0,0.00020743,0.0002449,0.0001043,0,0
 03/02  04:00:00,0.00019856,0,0.00022275,0.00024665,0.00010504,0,0
 03/02  05:00:00,0.00020054,0,0.00022496,0.00025015,0.00010653,0,0
 03/02  06:00:00,0.00020054,0,0.00022496,0.00025015,0.00010653,0,0
 03/02  07:00:00,0.00014225,0,0.00015958,0.0002519,0.00010728,0.00014073,0
 03/02  08:00:00,0.0001383,0,0.00015515,0.0002449,0.0001043,0.00013682,0
 03/02  09:00:00,0.0001304,0,0.00014628,0.00024488,9.83E-05,0,0
 03/02  10:00:00,0.00011262,0,0.00012633,0.00019942,8.49E-05,0,0
 03/02  11:00:00,0.00010274,0,0.00011525,0.00018193,7.75E-05,0,0
 03/02  12:00:00,0.00010768,0,0.00012079,0.00019067,8.12E-05,0,0
 03/02  13:00:00,9.98E-05,0,0.00012613,0.00017668,7.52E-05,9.87E-05,0
 03/02  14:00:00,0.00015016,0,0.00016844,0.00016094,6.85E-05,8.99E-05,0
 03/02  15:00:00,0.00014522,0,0.0001629,0.00015219,6.48E-05,0,0
 03/02  16:00:00,0.00014818,0,0.00016623,0.00015744,6.71E-05,0,0
 03/02  17:00:00,0.00015806,0,0.00017731,0.00017493,7.45E-05,0,0
 03/02  18:00:00,0.00010373,0,0.00011636,0.00018368,7.82E-05,0.00010262,0
 03/02  19:00:00,0.00010965,0,0.00012301,2.60E-18,8.27E-05,0.00010848,0
 03/02  20:00:00,0.00011558,0,0.00012966,0.00020467,8.72E-05,0.00011434,0
 03/02  21:00:00,0.00018078,0,0.0002028,0,8.67E-19,0.00012021,0
 03/02  22:00:00,0.00018671,0,0.00020945,0.00098314,0.000447,0.00012607,0
 03/02  23:00:00,0.00019165,0,0.00021499,0.00023441,9.98E-05,0,0
 03/02  24:00:00,0.00019757,0,0.00022164,0.00034986,0.000149,0.00026387,0
 03/03  01:00:00,0.00015521,0.00015643,0.00018493,0.00014085,9.16E-05,4.34E-19,0
 03/03  02:00:00,0.0001626,0.00016388,0.00019373,0.00014756,9.60E-05,0,0
 03/03  03:00:00,0.00023334,0.00017133,0.00020254,0.00015427,0.00013777,0,0
 03/03  04:00:00,0.00017421,0.00017558,0.00020757,0.0001581,0.00010286,0,0
 03/03  05:00:00,0.00017844,0.00017984,0.0002126,0.00016193,0.00010535,0,0
 03/03  06:00:00,0.0002439,0.00018197,0.00021512,0.00016385,0.000144,0,0
 03/03  07:00:00,0.00024707,0.00018516,0.00021889,0.00016673,0.00014587,0.00014585,0
 03/03  08:00:00,0.00024284,0.00018091,0.00021386,0.00016289,0.00012468,0.0001425,0
 03/03  09:00:00,0.0001626,4.34E-19,0.00019373,0.00014756,9.60E-05,0,0
 03/03  10:00:00,0.00020906,0,0.0001736,0.00013223,0.00012343,0,0
 03/03  11:00:00,0.0001985,0,0.00016102,0.00018014,0.00011719,0,0
 03/03  12:00:00,0.00018266,0,0.00014215,-2.60E-18,0.00010784,0,0
 03/03  13:00:00,0.00017738,0,0.0001612,0.00030881,0.00010473,9.05E-05,0
 03/03  14:00:00,0.00017316,0,0.00013083,0.00015714,0.00010223,8.72E-05,0
 03/03  15:00:00,0.00017316,0,3.47E-18,0.00015714,0.00010223,0,0
 03/03  16:00:00,0.00018055,0.00031924,0.00072946,0.00016385,0.0001066,0.00022632,0
 03/03  17:00:00,0.00019216,0,0,0.00017439,0.00011345,0,0
 03/03  18:00:00,0.00013832,0,0,0.00012552,8.17E-05,0.00010981,0
 03/03  19:00:00,0.00014676,0,0.00017486,0.00013319,8.66E-05,0.00011651,0
 03/03  20:00:00,0.00015415,0,0.00018367,0.0001399,9.10E-05,0.00012238,0
 03/03  21:00:00,0.00016049,0,0.00019122,0.00014565,4.34E-19,0.00012741,0
 03/03  22:00:00,0.00016788,0,0.00020002,0.00015316,9.91E-05,0.00013328,0
 03/03  23:00:00,0.00017527,0.00017665,0.00020883,0.00017079,0.00010348,0,0
 03/03  24:00:00,0.0001816,0.00018303,0.00021638,0.00018842,0.00010722,0,0
 03/04  01:00:00,0.00026213,0.00034062,0.00028883,0.00028353,0.00013685,0,0
 03/04  02:00:00,0.00026873,0.00034921,0.00039592,0.00029068,0.0001876,0.00021084,0
 03/04  03:00:00,0.00027534,0.00035779,0.0003083,0.00029783,0.00019221,0,0
 03/04  04:00:00,0.00027975,0.00036352,0.00041215,0.00030259,0.00019529,0,0
 03/04  05:00:00,0.00028305,0.00036781,0.00041701,0.00030617,0.00019759,0,0
 03/04  06:00:00,0.00028636,-8.67E-19,0,0.00030974,0.00015377,0,0
 03/04  07:00:00,0.00028856,0.0002891,0,0.00031212,0,0.00015774,0
 03/04  08:00:00,0.00022137,0.00028767,0,0.00023945,0,0.00015696,0
 03/04  09:00:00,0.00020045,0.00026047,0,0.00021682,0,0,0
 03/04  10:00:00,0.00018062,0.00023471,0,0.00019537,0,0,0
 03/04  11:00:00,0.0001641,0,0,0.0001775,0,0,0
 03/04  12:00:00,0.00015309,0,0,0.00016559,0,0,0
 03/04  13:00:00,0.00014428,0,0,0.00015606,0,0.0001023,0
 03/04  14:00:00,0.00013547,0,0,0.00014653,0,9.61E-05,0
 03/04  15:00:00,0.00013216,0,0,0.00014296,0,0,0
 03/04  16:00:00,0.00013216,0,0,0.00014296,0,0,0
 03/04  17:00:00,0.00020155,0,0,0.00021801,0,0,0
 03/04  18:00:00,0.00021256,0,0,0.00022992,0,0.00010386,0
 03/04  19:00:00,0.0001597,0,0,0.00017274,0,0.00011323,0
 03/04  20:00:00,0.0001641,0,0,0.0001775,0,0.00011635,0
 03/04  21:00:00,0.00016961,0,0,0.00018346,0,0.00012026,0
 03/04  22:00:00,0.0002412,0,0,0.0002609,0,0.00012416,0
 03/04  23:00:00,0.0002456,0,0,0.00026566,0.00012532,0,0
 03/04  24:00:00,0.00025111,0.00024044,0.0002726,0.00027162,0.00012917,0,0
 03/05  01:00:00,0.0002644,0.00051668,0.00027857,0.00060503,0.00014786,2.17E-19,0
 03/05  02:00:00,0.0002667,0.00052117,0.000281,0.00061029,0.00014915,0,0
 03/05  03:00:00,0.000269,0.00052566,0.00028342,0.00061555,0.00015043,0,0
 03/05  04:00:00,0.00027015,0.00052791,0.00028463,0.00061818,0.00015107,0,0
 03/05  05:00:00,0.0002713,0.00053016,0.00028584,0.00062081,0.00015172,0.00022617,0
 03/05  06:00:00,0.0002713,0.00053016,0.00028584,0.00062081,0.00015172,0,0
 03/05  07:00:00,0.00027245,0.0005324,0.00028705,0.00062344,0.00015236,0.00014827,0
 03/05  08:00:00,0.00020233,0.00039537,0.00021317,0.00046298,0.00011315,0.00014743,0
 03/05  09:00:00,0.00020118,0.00039312,0.00021196,0.00046035,0.0001125,0,0
 03/05  10:00:00,0.00019083,0.00037291,0.00020106,0.00043667,0.00010672,0,0
 03/05  11:00:00,0.00024256,0.000474,0.00025556,0.00055505,0.00013565,0,0
 03/05  12:00:00,0.00022762,0.00044479,0.00023982,0.00052085,0.00012729,0,0
 03/05  13:00:00,0.00014715,0.00028754,0.00015503,0.00033671,8.23E-05,0.00010722,0
 03/05  14:00:00,0.00021037,0.0004111,0.00022165,0.00040247,0.00011765,0.00010303,0
 03/05  15:00:00,0.00020348,0.00039762,0.00021438,0.00046561,0.00011379,0,0
 03/05  16:00:00,0.00020348,0.00026283,0.00017805,0.00030777,9.45E-05,0,0
 03/05  17:00:00,0.0001391,0.00027182,0.00014655,0.0003183,7.78E-05,0,0
 03/05  18:00:00,0.00014715,0.00028754,0,0.00033671,8.23E-05,0.00010722,0
 03/05  19:00:00,0.00015519,-3.47E-18,0.00016351,0.00035512,8.68E-05,0.00011309,0
 03/05  20:00:00,0.00015749,0,0.00016593,5.20E-18,8.81E-05,0.00011476,0
 03/05  21:00:00,0.00015979,0.00031225,0.00016836,0,8.94E-05,0.00011644,0
 03/05  22:00:00,0.00016209,0.00031675,0.00017078,0,0,0.00011811,0
 03/05  23:00:00,0.00016669,0.00032573,0.00017562,0.00038143,9.32E-05,0,0
 03/05  24:00:00,0.00016784,0.00032798,0.00017683,0.00038406,9.39E-05,0,0
 03/06  01:00:00,0.0002031,0.00027636,0.0002554,0.00032075,0.0001056,-2.17E-19,0.00020307
 03/06  02:00:00,0.00020214,0.00038363,0.0002542,0.00044525,0.0001466,0,0.00028189
 03/06  03:00:00,0.00020406,0.00038727,0.00025661,0.00044947,0.00014799,0,0.00028456
 03/06  04:00:00,0.00020502,0.00038909,0.00025781,0.00045158,0.00014868,0,0.0002859
 03/06  05:00:00,0.00020597,0.00039091,0.00025902,0.0004537,0.00014938,0,0.00028723
 03/06  06:00:00,0.00020693,0.00028363,0.00026022,0.00032919,0.00010838,0,0.00020841
 03/06  07:00:00,0.00015041,0.00028545,0.00018914,0.0003313,0.00010908,0.00014362,0.00027311
 03/06  08:00:00,0.00014849,0.00028182,0.00018673,0.00032708,0.00010769,0.00014179,0.00020708
 03/06  09:00:00,0.00013891,0.00026363,0.00017469,0.00030598,0.00010074,0,0.00019372
 03/06  10:00:00,0.00012742,0.00024182,0.00016023,0.00028066,9.24E-05,0,0.00017768
 03/06  11:00:00,0.00011879,0.00022545,0.00014939,0.00026167,8.62E-05,0,0.00016566
 03/06  12:00:00,0.00011209,0.00021273,0.00014095,0.00024689,8.13E-05,0,0.00015631
 03/06  13:00:00,0.00010634,0.00020182,0.00013372,0.00023423,7.71E-05,0.00010154,0.00014829
 03/06  14:00:00,0.00015903,0.00019273,0.00019998,0.00022368,7.36E-05,9.70E-05,0.00014161
 03/06  15:00:00,0.00015712,0.00029818,0.00019758,0.00021946,0.00011394,0,8.67E-19
 03/06  16:00:00,0.00015807,0.00019091,0.00019878,0.00022157,7.30E-05,0,0
 03/06  17:00:00,0.00010442,0.00019818,0.00013132,0.00023001,7.57E-05,0,0
 03/06  18:00:00,0.00011017,0.00020909,0.00013854,0.00024267,7.99E-05,0.0001052,0.00015364
 03/06  19:00:00,0.00011688,4.34E-18,0.00014698,0.00025745,8.48E-05,0.00011161,0.00016299
 03/06  20:00:00,0.00011975,0,0.00015059,6.94E-18,8.68E-05,0.00011435,0.000167
 03/06  21:00:00,0.00012358,0,0.00015541,0,1.30E-18,0.00011801,0.00017234
 03/06  22:00:00,0.0001849,0.00032727,0.00023251,0,0.00016674,0.00012167,0.00017768
 03/06  23:00:00,0.00018777,0.00035636,0.00023613,0.00063306,0.00013617,0,0.00033743
 03/06  24:00:00,0.00019256,0.00036545,0.00024215,0.00042415,0.00013965,0.00024699,0.00026853
 03/07  01:00:00,0.00019067,0.00035264,0.00023113,0.0003852,0.00014125,-2.17E-19,0
 03/07  02:00:00,0.00018704,0.00034592,0.00022672,0.00037786,0.00013855,0,0
 03/07  03:00:00,0.00019067,0.00035264,0.00023113,0.0003852,0.00014125,0,0
 03/07  04:00:00,0.0001934,0.00035768,0.00023443,0.0003907,0.00014326,0.00024173,0
 03/07  05:00:00,0.0001934,0.00035768,0.00023443,0.0003907,0.00014326,0,0
 03/07  06:00:00,0.00019431,0.00028602,0.00023553,0.00039253,8.07E-05,0,0
 03/07  07:00:00,0.00013983,0.0002586,0.00016949,0.00028248,0.00010358,0.00013787,0
 03/07  08:00:00,0.00013892,0.00025692,0.00016839,0.00028064,0.00010291,0.00013698,0
 03/07  09:00:00,0.00013529,0.00025021,0.00016399,0.00027331,0.00010022,0,0
 03/07  10:00:00,0.00013075,0.00024181,0.00015849,0.00026413,9.69E-05,0,0
 03/07  11:00:00,0.00012802,0.00025973,0.00015518,0.00025863,9.48E-05,0,0
 03/07  12:00:00,0.0001253,0.00023173,0.00015188,0.00025313,9.28E-05,0,0
 03/07  13:00:00,0.00017706,0.0002267,0.00021462,0.00030265,9.08E-05,0.00012086,0
 03/07  14:00:00,0.00016344,0.00030226,0.00019811,0.00033017,0.00012107,0.00010744,0
 03/07  15:00:00,0.00015526,0.00028715,0.0001882,0.00031366,0.00011501,0,0
 03/07  16:00:00,0.00015163,0.00028043,0.0001838,0.00030632,0.00011232,0,0
 03/07  17:00:00,0.00015072,0.00027875,0.0001827,0.00030449,0.00011165,0,0
 03/07  18:00:00,9.99E-05,0.00018472,0.00012107,0.00020177,7.40E-05,9.85E-05,0
 03/07  19:00:00,0.00010533,-1.73E-18,0.00012767,0,7.80E-05,0.00010385,0
 03/07  20:00:00,0.00011259,0,0.00013647,0,8.34E-05,0.00011102,0
 03/07  21:00:00,0.00011985,0,0.00014528,0,0,0.00011818,0
 03/07  22:00:00,0.00012712,0,0.00015408,0.0002568,9.42E-05,0.00012534,0
 03/07  23:00:00,0.00013529,0,0.00016399,0.00027331,0.00010022,0,0
 03/07  24:00:00,0.00019703,0.00026364,0.00023883,0.00028798,0.0001056,0,0
 03/08  01:00:00,0.00025302,0.00052456,0.00026805,0.00059129,0.00011963,-2.17E-19,0
 03/08  02:00:00,0.00026422,0.00054777,0.00027991,0.00061745,0.00012492,0,0
 03/08  03:00:00,0.00027653,0.0005733,0.00029296,0.00064623,0.00013075,0,0
 03/08  04:00:00,0.00028325,0.00058723,0.00030008,0.00066193,0.00013392,0,0
 03/08  05:00:00,0.00028997,0.00060115,0.00030719,0.00067762,0.0001371,0.00018061,0
 03/08  06:00:00,0.00029444,0.00061044,0.00031194,0.00068809,0.00013922,0,0
 03/08  07:00:00,0.00030004,0.00062204,0.00031787,0.00062268,0.00014186,0.00013914,0
 03/08  08:00:00,0.00023063,0.00047814,0.00024433,0.00053896,0.00010904,0.0001378,0
 03/08  09:00:00,0.00021831,0.00045261,0.00023128,0.00051018,0.00010322,0,0
 03/08  10:00:00,0.00020712,0.00042939,0.00021942,0.00048402,9.79E-05,0,0
 03/08  11:00:00,0.00019592,0.00040618,0.00020756,0.00045785,9.26E-05,0,0
 03/08  12:00:00,0.00018697,0.00038762,0.00019807,0.00043692,8.84E-05,0,0
 03/08  13:00:00,0.00018137,0.00037601,0.00019214,0.00042384,8.58E-05,0.00010837,0
 03/08  14:00:00,0.00017801,0.00036905,0.00018859,0.00041599,8.42E-05,0.00010636,0
 03/08  15:00:00,0.00024406,0.00050599,0.00025856,0.00057036,0.0001154,0,0
 03/08  16:00:00,0.0002463,0.00051063,0.00026094,0.00057559,0.00011645,0,0
 03/08  17:00:00,0.0002519,0.00052224,0.00026687,0.00043169,0.0001191,0,0
 03/08  18:00:00,0.00019368,0.00040154,0.00020519,0.00045262,9.16E-05,0.00011573,0
 03/08  19:00:00,0.00020376,0.00042243,0.00021587,1.73E-18,9.63E-05,0.00012175,0
 03/08  20:00:00,0.0002116,0,0.00022417,0,0.00010004,0.00012643,0
 03/08  21:00:00,0.00021831,0,0.00023128,0,0.00010322,0.00013044,0
 03/08  22:00:00,0.00022615,0.00046885,0.00023959,0,4.34E-19,0.00013513,0
 03/08  23:00:00,0.00030116,0.0004851,0.00031905,0,-4.07E-19,0,0
 03/08  24:00:00,0.00030788,0.00063829,0.00032617,0.00071949,0.00014557,0,0
 03/09  01:00:00,0.00031994,0.00062192,0.00032573,0.00065872,0.00014698,0,0
 03/09  02:00:00,0.0003211,0.00062418,0.00032691,0.0006611,0.00014751,0,0
 03/09  03:00:00,0.00032342,0.00062868,0.00032927,0.00066588,0.00014858,0,0
 03/09  04:00:00,0.00032342,0.00062868,0.00032927,0.00066588,0.00014858,0,0
 03/09  05:00:00,0.00032457,0.00063094,0.00033045,0.00066826,0.00014911,0,0
 03/09  06:00:00,0.00032573,0.00063319,0.00033163,0.00067065,0.00014964,0.00020281,0
 03/09  07:00:00,0.00032689,0.00063544,0.00033281,0.00067304,0.00015017,0.00016676,0
 03/09  08:00:00,0.00031994,0.00062192,0.00032573,0.00065872,0.00014698,0.00016225,0
 03/09  09:00:00,0.00029559,0.0005746,0.00030095,0.0006086,0.0001358,0,0
 03/09  10:00:00,0.00020402,0.00039659,0.00020771,0.00042005,9.37E-05,0,0
 03/09  11:00:00,0.0002527,0.00035603,0.00022188,0.00037709,0.00010012,0,0
 03/09  12:00:00,0.00016576,0.00032223,0.00016877,0.00034129,7.62E-05,0,0
